ProteinID,322_WT_M_imputed_intensity,364_Mut_M_imputed_intensity,393_WT_F_imputed_intensity,323_WT_F_imputed_intensity,343_HET_M_imputed_intensity,344_WT_M_imputed_intensity,345_Mut_M_imputed_intensity,346_Mut_M_imputed_intensity,347_WT_M_imputed_intensity,348_HET_M_imputed_intensity,350_Mut_F_imputed_intensity,351_Mut_M_imputed_intensity,352_HET_M_imputed_intensity,353_HET_F_imputed_intensity,356_WT_M_imputed_intensity,358_HET_F_imputed_intensity,359_HET_F_imputed_intensity,360_1_Mut_M_imputed_intensity,362_1_WT_M_imputed_intensity,365_Mut_F_imputed_intensity,366_HET_F_imputed_intensity,389_Mut_F_imputed_intensity,390_Mut_F_imputed_intensity,392_Mut_F_imputed_intensity,394_1_WT_M_imputed_intensity,395_HET_M_imputed_intensity,398_1_HET_M_imputed_intensity,401_1_WT_F_imputed_intensity,499_1_WT_F_imputed_intensity,500_1_HET_F_imputed_intensity
O70479,14.82272933,14.21067563,16.93599399,15.56308091,18.00146288,14.50642014,13.00504727,16.0650138,14.52221253,15.64841048,13.97575538,16.45564763,14.74183411,14.96969093,15.21446828,15.72518056,14.61522888,14.6053507,14.00785442,14.1197135,15.24356015,13.25695801,14.55635936,11.23884494,13.23126472,13.82053617,14.03079849,13.1328442,13.2089792,13.75141523
O70480,12.27627096,13.75219567,16.92314914,15.24623321,18.34783137,13.72113086,13.85064891,14.44032196,13.28035364,14.08750052,13.23255244,14.02680885,13.11716436,12.02847066,13.20815581,13.54102846,13.96253788,13.88379449,13.93809911,14.58750898,13.23286371,13.90708084,13.79294521,13.48986358,14.06179257,13.46611379,14.30639491,14.65770338,15.14684701,14.64098398
O70481,11.55414271,11.96890524,17.3574239,12.48164181,18.43667114,12.04306841,12.70420846,12.99279082,11.50168017,15.85044115,11.93513252,14.58410491,11.38851059,12.99932319,11.49534147,12.89721998,13.29794966,11.98907909,11.91329716,11.88415269,13.91213568,11.46862384,12.06412533,11.78315644,11.67764429,12.18567113,11.42307199,11.73813401,10.62336408,11.97519744
O70492,21.74334177,21.69985143,21.52327375,22.13201124,21.29215841,21.80301919,21.9335793,22.6632436,21.39160841,22.73393359,21.41329126,21.87060982,21.80359611,21.10559719,21.7500095,21.02130896,21.49099258,22.02152902,21.93879866,21.6313882,21.19029133,21.56961363,21.47681231,21.63060938,21.62937926,21.58478269,21.56253111,21.77028536,21.70082863,21.76145324
O70493,19.8501774,19.91256541,18.12514998,18.86568096,18.19714602,19.93847619,18.63952247,18.37914394,19.69355561,17.61067204,19.29193511,18.53674005,19.75088815,16.9932632,19.57177394,18.33007356,18.3763031,20.20680604,20.42055594,20.0622949,18.52906395,20.11415312,19.92303093,19.98372244,20.25514724,19.80394196,20.01201144,20.32201483,19.98553501,20.30926162
O70494,15.14294797,16.25068885,18.67320931,18.61565843,17.75746544,15.77204268,16.94896595,18.13884468,15.840732,19.11925008,15.25213557,16.26657268,15.90561782,15.73186788,11.27998672,17.06649509,14.18655572,16.33921254,16.84323078,16.04825657,13.60971635,16.53498317,15.7715785,16.53882792,16.84693909,15.16118279,16.72727205,16.01065708,16.96848391,16.30047163
O70496,15.60372616,16.07730516,18.84124132,15.51106209,17.52088565,15.60711483,15.72748183,16.00389088,15.89314021,14.32614649,15.76525351,15.83848029,15.85144423,15.84477776,16.36715608,15.95853447,16.15712892,15.66629612,15.62239927,15.50431751,16.05517721,15.51933681,15.53472547,15.96223264,15.33040658,15.82231652,15.71549641,15.69461727,16.00708683,15.62308448
O70503,23.96584775,23.88753188,23.422377,22.99125231,23.48581648,23.51678057,23.05717918,22.7351614,23.83009454,22.86158377,23.78522134,23.60110759,23.73619566,23.42104421,24.01524858,23.19135106,23.8600141,23.70222475,23.68494228,23.55829665,23.80503083,23.39473204,23.43917264,23.59886042,23.19841471,23.92165085,23.53321075,23.66959968,23.98578274,23.60095378
O70514,9.230629032,12.4066777,17.42987391,15.56431425,17.57520335,12.18511338,13.11753847,13.66240405,10.76459137,14.3997065,11.17502675,13.03130414,11.56110561,13.41578997,12.92227392,13.12799868,14.34866859,11.56087111,12.18694809,12.30141242,13.83461362,10.74114782,11.87312691,13.29192635,11.67223526,11.62055789,12.13209901,11.25570387,11.69109252,10.72533668
O70546,17.61037915,18.00770212,18.64567231,13.84592532,17.73788532,17.82417051,17.41744443,17.35304021,17.60698128,18.33729785,18.27076864,17.31213918,17.93105208,12.08654038,17.79570828,17.63859819,17.28490833,18.31413813,18.3651954,18.1595174,12.54762471,18.34180264,17.86223012,18.26769045,18.60647427,17.74543668,18.49837971,18.60016283,18.67924023,18.30446933
O70551,18.11912937,18.16590793,16.71962854,14.57225403,16.82686163,18.10352901,18.1103077,18.42116089,18.17052328,18.3703782,17.91008654,17.9758324,18.02330469,17.77837637,17.90157221,18.51131464,17.36223204,18.32761937,18.4293094,18.280191,17.93787145,18.27549081,18.13393148,18.05465936,18.44606472,18.23900514,18.47963118,18.2414533,17.87362414,18.05191319
O70566,14.98571459,15.18485581,17.4916382,15.56146584,17.0475753,14.82163191,14.26086979,11.44217396,15.32869517,15.39927484,15.14718481,14.86246799,15.09798517,14.66027402,15.61731223,14.84739163,14.78758741,15.26341734,15.50171102,14.86028801,14.75348962,14.99576017,14.97310349,14.89832563,15.13127874,15.08909478,15.28001706,15.56519236,15.47429792,15.48956986
O70570,22.5693092,23.19665576,21.68409394,21.47733045,21.83103721,22.00897734,21.64739162,22.368461,22.77920314,21.72683437,22.71592157,21.74243388,22.81744464,22.09143395,22.46477539,21.79545458,22.12740227,22.82272877,22.87498916,22.585368,21.83327817,22.6556601,22.63813989,22.57744485,22.59811112,22.55255063,22.72801727,22.79790063,23.12186917,22.77597808
O70571,16.27783224,16.40426984,18.08907655,15.4138915,17.11697006,17.39883268,13.67666174,13.19592557,16.5665062,14.32803713,12.38750802,13.0601864,17.50010333,11.81010625,11.2555095,13.76134255,12.63976893,15.56361965,11.45813752,17.50938918,12.94686258,16.83070596,16.37818797,16.8050536,15.29975884,17.77336859,11.48211232,15.60429014,15.86206679,16.63401947
O70572,21.89551767,21.90868756,21.25226763,21.19735783,21.27779552,21.54816771,21.22267338,20.7322888,21.72145674,20.42848172,21.8353707,21.46293914,21.68362562,21.93378205,22.10841157,21.5044932,22.55625986,21.33147579,21.37697295,21.66688912,22.07990648,21.685088,21.67879938,21.68574746,20.82321213,21.81315923,21.16153417,21.72475229,21.90622563,21.68146761
O70579,18.3378273,18.46706116,18.80935373,14.69775731,17.09812159,18.34812489,17.74844645,17.4954782,18.58678851,17.99036729,18.51772972,18.42955819,18.50164985,17.90469643,18.78048558,18.63915269,18.68589136,18.35272964,18.26088815,18.50822552,18.23836138,17.65215299,18.07406821,18.34379761,17.83105226,18.58006815,18.1035862,18.31126684,17.93176819,18.21432567
O70583,15.23958717,14.42420164,18.32635126,14.09254811,17.273039,14.90342743,15.09928674,13.13590544,13.95187196,14.63936933,11.68171771,15.11269064,15.13786333,15.16467907,14.89364894,14.80602122,15.0134559,14.28664986,14.67638886,14.5792173,15.78400499,14.72155838,15.1265579,14.85936326,15.25893848,15.12539355,14.39233494,14.4687078,14.08318306,14.65047654
O70585,9.171007192,8.600498166,17.99277522,15.34570197,17.43597431,12.66286744,12.8032368,12.68705895,9.247136546,14.33919537,10.17172895,15.08705624,13.77841645,13.88167658,11.4371501,10.74820878,13.85182681,10.0269615,9.094322578,9.346982091,13.06857373,10.19533968,10.15991292,12.41391642,9.039468847,9.573455293,9.228404074,9.226319242,9.380186546,9.362400598
O70589,20.47211415,20.44096719,16.58901723,20.20893591,16.90304094,20.76165362,19.19799278,19.25483481,20.83248098,20.05263884,20.54574033,19.30468141,20.62591022,19.64271287,20.77470371,19.54787195,19.97001952,20.93049764,20.80087747,20.58035437,20.00018402,20.60075562,20.87200215,20.37054973,20.57818152,20.90942139,20.43409357,20.86393546,20.92870858,20.93169248
O70591,18.89506971,19.40373908,17.58674015,16.11716169,15.86533549,19.58793861,17.65360238,17.56480502,18.70417792,17.43358174,19.08585751,17.65386704,19.43498977,17.86225093,18.17260647,18.07412751,17.9790792,19.21721834,19.09667944,19.57120989,18.41469333,19.7693662,19.23161125,19.36343474,20.08363118,19.21451112,19.69710761,19.26161785,18.78800734,19.18075752
O70628,18.55279624,18.23010926,17.64419489,16.97425717,18.93034794,18.12453434,17.41529176,17.57410456,18.76239066,18.68013582,18.85393507,17.87330646,18.39130385,18.06257493,18.25329555,17.74473539,17.40865936,18.20933093,18.56096867,18.65974504,17.63481376,17.95937883,18.49359003,18.37010267,17.98264326,18.57327755,17.97381576,18.06237502,18.34278354,18.34464776
O88271,14.99687006,15.15259646,19.0010784,15.58751384,16.88741638,15.19665681,14.57273578,14.73948055,15.47379512,15.94412266,15.31178726,13.87451064,15.53332048,14.65946187,12.87545126,11.8084725,13.74292864,15.97127041,15.77697024,15.38999996,14.05383059,15.70883364,14.49735053,15.57190815,17.38402146,15.3069537,16.60061075,15.50676567,15.36813154,15.53736623
O88286,15.65132865,15.74309801,17.67204488,16.08961982,18.21275328,15.48420307,17.45413465,18.12361644,15.85783262,17.38583086,16.35552465,17.31359824,15.85929287,16.46708463,16.47944602,17.28316232,16.19915482,16.5521153,16.69122611,15.84040658,16.21974637,16.13587453,15.59715777,16.18530885,17.20686199,15.69877581,17.23187749,16.11329992,16.60330798,16.35924694
O88291,19.33057812,19.32632493,17.66814819,18.7261117,17.03074306,19.43333762,18.70758196,18.89598405,19.03969469,20.4772775,19.25685976,18.93115452,19.379448,18.93452221,19.03646651,19.37569748,18.31412081,19.6078631,19.42149025,19.55318842,18.25634169,19.35213717,18.74806987,19.17544536,19.75051063,19.33265147,19.58383847,19.72978181,20.06588599,19.46775398
O88307,16.99803862,17.10750216,16.40988871,16.75989292,17.83621219,16.71037727,16.77128512,16.38162314,17.51819824,16.94587659,17.61333552,16.61728542,17.13948696,17.32423748,17.75500755,16.94737284,17.75257496,17.54614505,17.56266353,17.11624816,17.5759082,16.88981653,16.99038607,17.34559274,17.29580651,17.58289178,17.61187087,16.92225729,17.05308393,17.12030843
O88310,22.06704537,21.84606347,28.13761923,26.75279517,26.91638981,20.90600766,24.93339823,25.45046084,22.0473205,27.48729781,23.02179501,24.47810115,21.59469121,25.81661062,24.45126405,25.0547616,24.07946536,23.10992606,23.22169566,21.48424859,25.0785525,21.62539557,22.69965048,21.88682588,22.44869615,21.63403464,22.94244489,21.08696699,22.00822178,21.65514172
O88312,25.42120705,25.89007441,27.1257394,26.93810664,26.46302517,25.33839553,26.43022817,25.74133703,25.17930941,27.00687389,25.70029878,24.87148644,25.45497796,26.29819758,24.91292113,26.79527725,25.87317231,25.89207849,26.11908961,25.97868999,26.05825003,25.375782,25.64365514,25.54341666,26.28822162,25.12171634,25.73110442,25.84289279,25.93033539,25.80713444
O88322,11.07612079,12.57001164,17.78091945,15.68049863,17.37733554,11.26159479,13.50333928,15.0709584,12.27834067,13.49465388,10.54871018,12.27183057,13.43592072,14.19192105,11.93141756,11.9797869,11.98619513,11.566356,11.61123186,11.47845443,13.57287048,13.24320242,9.759270938,11.40845469,9.793371775,13.07877448,12.52036721,11.18268517,10.81062668,10.00120257
O88327,11.94013059,12.69623284,17.61287016,15.70538303,17.90949482,12.08565479,12.89549694,12.80767084,12.72082302,14.60129575,12.43459497,13.51928416,12.54243271,11.75927948,11.08778245,12.70346749,11.86431994,11.41916489,11.256418,11.58787223,14.3974408,10.04376626,10.54379798,11.1903717,10.50956657,12.43157047,9.700015922,10.08595376,10.15528682,11.14823103
O88329,25.03451806,24.92668432,26.08634853,26.23333747,25.57069115,25.14578856,24.91252235,25.13282131,24.933995,26.05837591,24.99844005,25.41898622,25.04213708,24.4842905,24.45559667,24.73008171,24.22025663,24.37425582,24.30025557,24.95070318,24.11957172,24.93502038,24.88385604,24.92069892,24.20407619,25.0897994,24.09961077,24.31759015,24.01540981,24.40067264
O88342,22.49935336,22.75526539,21.30945343,20.67544912,21.74479267,23.29193774,20.96307506,20.27833155,22.15896241,20.49364438,22.03560982,20.0893412,22.7563313,20.80758957,20.46957163,20.57059121,21.20041686,22.24594707,21.90089479,23.14844022,21.55084956,23.16998788,22.38693409,22.82906845,23.02530828,22.35340473,22.37959633,22.64404429,22.1131503,22.64901402
O88343,23.27536171,23.35468451,21.91952745,21.99547544,22.26407071,23.38458059,22.30357011,21.42224733,23.63758846,21.74601607,23.25280301,21.72385432,23.44955595,22.38477696,23.13828098,22.17723483,22.60329896,22.97558259,22.88202483,23.14785343,22.9377058,23.03992804,23.63525502,23.19484465,22.56849704,23.5400733,22.47455958,22.97931797,23.19242023,22.97574562
O88351,17.89158788,17.537,17.02767835,15.86558433,16.14313027,17.37410986,17.24837864,17.72519038,17.95513586,18.47418223,17.73993923,17.49209673,17.79215405,17.17353106,18.1443599,17.61284794,17.41983196,17.59467999,18.02660977,17.4254456,17.35807172,17.53695609,17.73911836,17.75971033,17.29959509,17.75388783,17.47591508,17.9768452,17.94696353,17.60535357
O88379,16.15498582,15.90402535,18.01140763,14.95057594,17.64731762,15.47291407,19.17972503,19.08845053,16.07608323,18.13101653,16.35053976,18.34933827,16.02839931,18.75514054,17.09277403,18.77594865,16.36986702,16.77509143,17.17806529,15.96489522,16.98909876,15.83409944,15.76454052,16.08443616,16.91435296,15.77479934,17.05739422,16.38081138,16.76262575,16.54233962
O88384,20.99156786,20.97142781,17.52325334,15.57736302,17.36835216,20.6937556,19.88559459,19.63313712,20.94032949,19.65816353,21.18412177,20.04425928,20.90634654,20.5271645,20.75169433,20.08452706,21.46795642,20.79012916,20.84276055,21.21310665,20.95948677,20.99123046,21.02088592,20.96552433,20.88288891,21.14794691,20.8102559,20.88770021,21.19134656,20.94727164
O88396,13.72376013,13.58915284,16.67431058,16.31231199,18.47606643,10.8231537,12.98918181,14.85530198,13.25587515,15.13387565,11.45522981,13.03618464,13.56341009,14.99659226,13.03773119,12.411694,12.57445269,13.64335322,13.27366523,13.08028946,13.11611679,14.00543533,13.20296709,13.82018181,13.15538769,14.29360021,13.47724914,13.07890486,13.64808425,13.7204368
O88398,19.33670454,19.9261573,17.71300575,19.78092372,17.23714606,20.10352901,19.02973533,18.76710871,19.39746461,19.31749456,20.30837161,19.17683941,20.07392898,19.28769491,19.80836638,19.31404478,19.83331244,20.42667312,20.05744491,20.5097078,19.94003908,19.79137601,19.61411136,19.84124307,20.54112652,19.71892336,19.88340313,19.64907691,19.62182504,20.21711558
O88425,12.09198991,12.56485771,18.10056433,15.04308042,17.19624451,11.7666639,14.0697388,12.98149344,13.66953537,14.69215637,12.84539307,13.53113208,12.76417079,13.63002805,14.62750354,10.8414735,12.74345367,12.62889304,12.50731128,11.79130636,14.03042428,12.40279478,10.25372429,12.11851803,12.92208807,12.45023174,12.52683009,11.37945648,11.13867014,11.40962801
O88428,26.06731757,26.0491112,25.28791939,25.40823114,23.79582642,26.1142239,23.87271834,23.97678655,25.48174596,22.98197481,23.41675596,23.70169043,25.44515309,23.3419913,23.3995141,23.5135956,23.54020752,23.95496466,23.84087141,25.78626154,24.20832597,25.98983661,25.68141063,25.68310329,24.38541717,25.8464555,24.29340663,24.64911953,24.37058871,24.68478584
O88441,23.2472777,23.11506014,22.94240888,23.08637345,16.15034574,22.80448896,23.08559079,22.9273273,23.34804955,22.67128481,23.44575956,23.03041022,22.8631736,23.79882638,23.72898247,23.34991561,24.52962243,22.6958479,22.73433259,22.6673885,24.30192256,22.68048237,22.94399945,22.97336721,22.17972206,23.16175738,22.52050199,22.56365065,22.8566786,22.52598688
O88447,16.26804218,16.50674473,17.12845997,15.37078019,17.59437501,16.30902997,16.11333594,15.13390538,16.55195001,16.05041407,16.55950157,15.75239552,16.46171578,15.80152746,16.72516527,16.16594291,15.64482062,16.46646333,16.61121558,16.22873758,15.86738509,16.37593832,16.19313015,16.60124796,16.34472308,16.4478288,16.53566416,16.42031994,16.75558149,16.14207541
O88448,16.44595275,16.33575562,17.86905142,14.73840107,17.92213244,16.24837557,14.06721437,13.48036653,16.88217319,16.65833411,15.87595959,12.65551065,16.38796988,15.48257171,16.3306656,13.89416852,12.74774325,16.47492824,16.7403126,16.70803359,14.01855615,16.60157846,16.04075044,16.75758171,16.35277652,16.58191934,16.16477468,16.40700922,16.8635242,16.53188457
O88451,23.83707381,24.12602814,23.8229737,23.5206256,22.67637827,24.22964675,24.06042237,23.27817173,24.04173384,21.65672548,23.76356772,23.9928248,24.15991888,25.14627711,24.57383753,24.49655272,25.80222687,23.64818557,23.22227729,24.24588229,25.52440838,24.19245779,24.22559891,24.16618327,22.7395579,23.9565595,23.27572621,24.13553585,24.04168543,24.15295851
O88455,20.91670756,21.23676973,18.1678583,15.88818538,17.30687361,21.06960172,20.9203724,19.74310346,21.26967976,18.93775449,21.41585807,20.51153744,21.04861241,20.92710912,21.20417324,21.0628353,21.42147395,20.8210267,21.0312022,21.12035384,20.82728546,21.02958886,20.90081821,20.93276634,20.53739463,21.02343902,20.82063501,21.33304898,21.5918837,21.15597588
O88456,21.01930271,21.23737383,19.78725594,19.51356186,17.05549455,20.83009564,19.85159838,19.5378168,21.13552105,20.03583489,20.42523856,19.44523349,20.79594609,20.55781998,19.97852324,19.85968486,20.03546255,20.83898377,20.97412892,21.33221337,19.97290933,21.07912985,21.26192865,20.98539892,20.89216363,20.93810963,20.68322326,21.34538059,21.68774301,21.35926029
O88466,12.21972313,12.23656285,17.67384458,15.94210874,17.73573533,11.92693277,11.94829396,11.90517822,11.68151626,12.97424615,12.91168272,12.06608441,12.39701936,14.182314,12.42561473,13.05551516,12.83962199,12.44670318,12.44081308,11.84704472,14.10534783,12.44147136,12.02785227,12.15030201,12.27626555,12.01685494,12.97703151,11.75372199,12.04872213,12.42826033
O88477,18.41679444,17.91238143,17.88874349,16.11322089,16.61358152,18.20795386,14.42097383,13.25830238,18.1534479,14.31828438,18.83872908,13.40826199,17.92996575,18.11256462,19.04701766,15.08442218,18.0757877,19.02821153,19.17915367,18.13808823,18.71702731,18.49630841,18.32653834,18.1925496,18.12879718,18.21099142,18.76138083,18.64438641,18.33595094,18.69673346
O88487,20.23727939,20.57574712,17.21382332,19.48483279,19.54808977,20.43718319,18.93683518,18.43857989,20.32221613,19.46141969,19.91544815,18.42696342,20.23202428,18.76045762,19.27741941,18.85427943,19.2057944,20.26638938,20.08264178,20.80330884,19.06573711,20.83832166,20.6561655,20.41615005,20.60027753,20.27311962,20.20298777,20.4339245,20.33378554,20.34346894
O88491,14.39038443,14.81860876,17.07464169,15.15685858,17.7028583,14.41299788,16.86972572,16.90478271,14.43858117,16.16149355,14.93489774,16.17636462,14.46682411,15.96532995,15.19238616,16.34479303,14.97520663,15.13943141,15.62273667,14.40705967,15.39305786,14.26816446,14.43037277,14.39038298,15.13941846,14.56204806,15.48949309,15.01705859,15.14536186,15.04632689
O88492,15.38113239,15.64202992,17.41905204,14.68325935,18.20577978,14.07414352,16.63291397,16.59679548,17.71253996,17.73144153,16.74063492,17.34330736,15.83143491,16.51707471,18.28743376,16.04053921,16.7876508,19.0443855,18.29239244,15.98727091,15.07563259,10.72176496,15.81298026,16.65680181,15.41279956,17.5985856,16.92662049,17.54522187,18.08251146,17.71152974
O88508,17.30426736,17.87610191,17.59205136,15.69903213,17.35746881,17.67824743,17.74542887,18.29054555,17.716075,19.16321343,18.16714755,18.46315264,17.6525687,18.24657521,18.26618262,18.4469693,18.19019176,18.19277512,18.29593322,17.99643733,17.75331281,18.08067732,17.45975007,17.60216528,18.49235329,17.72871394,18.35779982,18.11396265,18.604658,18.07012789
